"If checked, a customer will be created for every Patient. Patient Invoices will be created against this Customer. You can also select existing Customer while creating a Patient. This field is checked by default.",إذا تم تحديده، فسيتم إنشاء عميل لكل مريض. سيتم إنشاء فواتير المريض مقابل هذا العميل. يمكنك أيضًا تحديد العميل الحالي أثناء إنشاء مريض. يتم فحص هذا الحقل افتراضيًا.,
Collect Registration Fee,تحصيل رسوم التسجيل,
"If your Healthcare facility bills registrations of Patients, you can check this and set the Registration Fee in the field below. Checking this will create new Patients with a Disabled status by default and will only be enabled after invoicing the Registration Fee.","إذا كانت منشأة الرعاية الصحية الخاصة بك تقوم بفواتير تسجيلات المرضى، فيمكنك التحقق من ذلك وتعيين رسوم التسجيل في الحقل أدناه. سيؤدي التحقق من ذلك إلى إنشاء مرضى جدد بحالة ""معطل"" بشكل افتراضي ولن يتم تمكينهم إلا بعد فوترة رسوم التسجيل.",
Checking this will automatically create a Sales Invoice whenever an appointment is booked for a Patient.,سيؤدي التحقق من هذا إلى إنشاء فاتورة المبيعات تلقائيًا كلما تم حجز موعد لمريض.,
Healthcare Service Items,عناصر خدمة الرعاية الصحية,
"You can create a service item for Inpatient Visit Charge and set it here. Similarly, you can set up other Healthcare Service Items for billing in this section. Click ",يمكنك إنشاء عنصر خدمة لرسم زيارة المرضى الداخليين وتعيينه هنا. وبالمثل، يمكنك إعداد عناصر خدمة رعاية صحية أخرى للفوترة في هذا القسم. انقر,
Set up default Accounts for the Healthcare Facility,قم بإعداد حسابات افتراضية لمنشأة الرعاية الصحية,
"If you wish to override default accounts settings and configure the Income and Receivable accounts for Healthcare, you can do so here.",إذا كنت ترغب في تجاوز إعدادات الحسابات الافتراضية وتكوين حسابات الدخل والمدينين للرعاية الصحية، يمكنك القيام بذلك هنا.,
Out Patient SMS alerts,تنبيهات الرسائل القصيرة للمرضى الخارجيين,
"If you want to send SMS alert on Patient Registration, you can enable this option. Similary, you can set up Out Patient SMS alerts for other functionalities in this section. Click ",إذا كنت تريد إرسال تنبيه عبر الرسائل القصيرة على تسجيل المريض، فيمكنك تمكين هذا الخيار. وبالمثل، يمكنك إعداد تنبيهات الرسائل القصيرة للمرضى الخارجيين للوظائف الأخرى في هذا القسم. انقر,
Admission Order Details,تفاصيل أمر القبول,
Admission Ordered For,أمر القبول ل,
Expected Length of Stay,المدة المتوقعة للإقامة,
Admission Service Unit Type,نوع وحدة خدمة القبول,
Healthcare Practitioner (Primary),ممارس رعاية صحية (ابتدائي),
Healthcare Practitioner (Secondary),ممارس رعاية صحية (ثانوي),
Admission Instruction,تعليمات القبول,
Chief Complaint,الشكوى الرئيسية,
Medications,الأدوية,
Investigations,التحقيقات,
Discharge Detials,ديتيالس التفريغ,
Discharge Ordered Date,تاريخ أمر التفريغ,
Discharge Instructions,تعليمات التفريغ,
Follow Up Date,متابعة التاريخ,
Discharge Notes,ملاحظات التفريغ,
Processing Inpatient Discharge,معالجة خروج المرضى الداخليين,
Processing Patient Admission,معالجة قبول المريض,
Check-in time cannot be greater than the current time,لا يمكن أن يكون وقت تسجيل الوصول أكبر من الوقت الحالي,
Process Transfer,نقل العملية,
HLC-LAB-.YYYY.-,HLC-LAB-.YYYY.-,
Expected Result Date,تاريخ النتيجة المتوقع,
Expected Result Time,وقت النتيجة المتوقع,
Printed on,طبع على,
Requesting Practitioner,طالب ممارس,
Requesting Department,طلب القسم,
Employee (Lab Technician),موظف (فني مختبر),
Lab Technician Name,اسم فني المعمل,
Lab Technician Designation,تعيين فني مختبر,
Compound Test Result,نتيجة الاختبار المركب,
Organism Test Result,نتيجة اختبار الكائن الحي,
Sensitivity Test Result,نتيجة اختبار الحساسية,
Worksheet Print,طباعة ورقة العمل,
Worksheet Instructions,تعليمات ورقة العمل,
Result Legend Print,نتيجة طباعة وسيلة الإيضاح,
Print Position,موقف الطباعة,
Both,على حد سواء,
Result Legend,أسطورة النتيجة,
Lab Tests,فحوصات مخبرية,
No Lab Tests found for the Patient {0},لم يتم العثور على اختبارات معملية للمريض {0},
"Did not send SMS, missing patient mobile number or message content.",لم ترسل رسالة نصية أو رقم جوال المريض مفقودًا أو محتوى الرسالة.,
No Lab Tests created,لم يتم إنشاء اختبارات معملية,
Creating Lab Tests...,إنشاء الاختبارات المعملية...,
Lab Test Group Template,نموذج مجموعة الاختبار المعملي,
Add New Line,أضف سطر جديد,
Secondary UOM,وحدة القياس الثانوية,
"<b>Single</b>: Results which require only a single input.\n<br>\n<b>Compound</b>: Results which require multiple event inputs.\n<br>\n<b>Descriptive</b>: Tests which have multiple result components with manual result entry.\n<br>\n<b>Grouped</b>: Test templates which are a group of other test templates.\n<br>\n<b>No Result</b>: Tests with no results, can be ordered and billed but no Lab Test will be created. e.g.. Sub Tests for Grouped results",<b>مفرد</b> : النتائج التي تتطلب مدخلاً واحدًا فقط.<br><b>المركب</b> : النتائج التي تتطلب مدخلات متعددة للحدث.<br><b>وصفية</b> : الاختبارات التي تحتوي على مكونات نتائج متعددة مع إدخال يدوي للنتائج.<br><b>مجمعة</b> : قوالب الاختبار وهي مجموعة من قوالب الاختبار الأخرى.<br><b>لا توجد نتيجة</b> : الاختبارات التي ليس لها نتائج، يمكن طلبها وفواتيرها ولكن لن يتم إنشاء اختبار معمل. على سبيل المثال الاختبارات الفرعية لنتائج مجمعة,
"If unchecked, the item will not be available in Sales Invoices for billing but can be used in group test creation. ",إذا لم يتم تحديده، فلن يكون الصنف متاحًا في فواتير المبيعات للفوترة ولكن يمكن استخدامه في إنشاء اختبار المجموعة.,
Description ,وصف,
Descriptive Test,اختبار وصفي,
Group Tests,اختبارات المجموعة,
Instructions to be printed on the worksheet,التعليمات المطلوب طباعتها على ورقة العمل,
"Information to help easily interpret the test report, will be printed as part of the Lab Test result.",ستتم طباعة المعلومات التي تساعد في تفسير تقرير الاختبار بسهولة كجزء من نتيجة الاختبار المعملي.,
Normal Test Result,نتيجة الاختبار العادية,
Secondary UOM Result,نتيجة وحدة القياس الثانوية,
Italic,مائل,
Underline,تسطير,
Organism,الكائن الحي,
Organism Test Item,عنصر اختبار الكائن الحي,
Colony Population,سكان المستعمرة,
Colony UOM,مستعمرة وحدة القياس,
Tobacco Consumption (Past),استهلاك التبغ (الماضي),
Tobacco Consumption (Present),استهلاك التبغ (في الوقت الحاضر),
Alcohol Consumption (Past),استهلاك الكحول (الماضي),
Alcohol Consumption (Present),استهلاك الكحول (الحاضر),
Billing Item,عنصر الفواتير,
Medical Codes,الرموز الطبية,
Clinical Procedures,الإجراءات السريرية,
Order Admission,طلب القبول,
Scheduling Patient Admission,جدولة قبول المريض,
Order Discharge,طلب التفريغ,
Sample Details,تفاصيل العينة,
Collected On,جمعت في,
No. of prints,عدد المطبوعات,
Number of prints required for labelling the samples,عدد المطبوعات المطلوبة لتسمية العينات,
HLC-VTS-.YYYY.-,HLC-VTS-.YYYY.-,
Payroll Cost Center,مركز تكلفة الرواتب,
Approvers,الموافقون,
The first Approver in the list will be set as the default Approver.,سيتم تعيين الموافق الأول في القائمة باعتباره الموافق الافتراضي.,
Shift Request Approver,الموافق على طلب التحول,
Provident Fund Account,حساب صندوق الادخار,
MICR Code,كود MICR,
Repay unclaimed amount from salary,سداد المبلغ غير المطالب به من الراتب,
Deduction from salary,خصم من الراتب,
If this is not checked the loan by default will be considered as a Demand Loan,إذا لم يتم التحقق من ذلك، فسيتم اعتبار القرض بشكل افتراضي كقرض تحت الطلب,
